101.98 3.235287e-14
104.11 4.862819e-14
106.05 7.427841e-14
108.02000000000001 1.147791e-13
110.03 2.031666e-13
113.9 4.215442e-13
117.9 8.070398e-13
120.92 3.613361e-12
124.88000000000001 6.337132e-12
126.91 8.126393e-12
128.09 9.328783e-12
131.07 1.317995e-11
131.98 1.663005e-11
134.12 2.060294e-11
136.93 3.212894e-11
140.12 4.374253e-11
143.06 1.317821e-10
147.06 3.925579e-10
150.84 5.481442e-10
155.06 7.654311e-10
159.04000000000002 1.059007e-09
162.0 1.333121e-09
166.15 1.819314e-09
170.02 2.409297e-09
173.18 2.97099e-09
176.80999999999997 3.862718e-09
180.10000000000002 4.675754e-09
182.18 5.307518e-09
185.99999999999997 6.743395e-09
191.20999999999998 9.013136e-09
193.87 1.073602e-08
197.93 1.330116e-08
202.07 1.644012e-08
204.88 1.913754e-08
210.14000000000001 2.348995e-08
216.03 3.234995e-08
220.04 3.898501e-08
223.1 4.394473e-08
227.25 5.258851e-08
229.88000000000002 8.808868e-08
234.16 1.65143e-07
240.16 2.420522e-07
245.76000000000002 2.728161e-07
252.06 3.395341e-07
256.75 3.265081e-07
259.71999999999997 4.05415e-07
263.94 4.676124e-07
268.84999999999997 5.27101e-07
273.85 5.88657e-07
278.94 6.559442e-07
284.12 7.292729e-07
290.07 7.886216e-07
296.15 9.033745e-07
300.96000000000004 9.76993e-07
307.97 1.124269e-06
318.06 1.361069e-06
327.72 1.595468e-06
337.68 1.840343e-06
347.94 2.103328e-06
356.87000000000006 2.365249e-06
366.02000000000004 2.66616e-06
375.40999999999997 2.943648e-06
385.03999999999996 3.176066e-06
394.92 3.629732e-06
405.05 4.02605e-06
413.53000000000003 4.363964e-06
422.19 4.633251e-06
430.04 4.930263e-06
441.07 5.40614e-06
451.34000000000003 5.779469e-06
459.73 6.121989e-06
470.44 6.544694e-06
480.29 7.012811e-06
490.35 7.343111e-06
499.46999999999997 7.867989e-06
506.42 8.220039e-06
512.28 1.008955e-05
519.41 1.061378e-05
530.28 1.124279e-05
540.14 1.150471e-05
550.18 1.327066e-05
560.41 1.502754e-05
569.52 1.663007e-05
580.11 1.693903e-05
589.53 1.949338e-05
600.49 2.05063e-05
610.25 2.222727e-05
620.16 2.635633e-05
630.24 2.863411e-05
640.4799999999999 3.005286e-05
649.39 3.387538e-05
658.43 3.638192e-05
664.52 3.898322e-05
675.3199999999999 4.08203e-05
684.71 4.167581e-05
694.24 5.222493e-05
705.52 5.1866e-05
715.33 6.235745e-05
725.28 6.651042e-05
735.37 7.061399e-05
745.6 8.051428e-05
754.24 8.767348e-05
764.73 9.416592e-05
775.37 0.0001054077
784.34 0.0001158468
795.26 0.0001238423
804.46 0.0001324026
815.66 0.0001402444
825.1 0.0001569951
834.65 0.0001354845
844.3199999999999 0.0001733339
854.1 0.0001827611
865.9799999999999 0.0002003922
876.01 0.000219725
884.11 0.0002437179
894.35 0.0002623561
904.7099999999999 0.000269079
915.1800000000001 0.0004274483
925.78 0.003047064
934.34 0.006964768
945.1600000000001 0.01389614
953.9100000000001 0.0202248
964.9499999999999 0.02359846
973.88 0.003889457
985.1600000000001 0.02147263
994.28 0.02300781
1005.79 0.03379744
1015.1 0.03280076
1024.49 0.01383235
1033.97 0.02370713
1045.94 0.04654637
1055.6200000000001 0.04665368
1065.3899999999999 0.03766012
1075.24 0.04559171
1085.19 0.03671894
1095.23 0.04930437
1105.37 0.04818148
1115.6000000000001 0.04708514
1125.92 0.04314036
1133.72 0.05532046
1144.21 0.05092004
1154.8 0.05493979
1165.49 0.05766097
1176.27 0.04091486
1184.42 0.05726457
1195.38 0.0397087
1203.67 0.02889924
1214.81 0.01848739
1226.05 0.0399839
1234.55 0.06221265
1245.97 0.06964722
1254.6 0.06743599
1266.21 0.05846371
1274.99 0.07671645
1283.83 0.0812646
1295.7099999999998 0.06529586
1304.69 0.06514569
1313.7299999999998 0.08239051
1325.89 0.07959782
1335.08 0.07143256
1344.33 0.08568115
1353.65 0.08392387
1366.1799999999998 0.07583402
1375.6499999999999 0.08051482
1385.18 0.0823903
1394.78 0.07292511
1404.4499999999998 0.07671696
1414.1899999999998 0.07868143
1423.99 0.0814455
1433.8600000000001 0.0816403
1440.48 0.08667371
1447.13 0.08848627
1453.8100000000002 0.08667409
1463.8799999999999 0.08089003
1474.03 0.08126517
1484.25 0.08334737
1494.54 0.08548616
1504.9 0.08182679
1511.8400000000001 0.07326595
1515.33 0.07886176
1525.83 0.07689064
1536.41 0.06774585
1543.4999999999998 0.07548779
1554.2 0.07175873
1564.97 0.07326537
1575.82 0.0786814
1586.74 0.08315402
1594.07 0.08568139
1605.12 0.08450746
1616.24 0.08528582
1623.6999999999998 0.08126497
1634.96 0.08706959
1646.29 0.08889635
1653.89 0.08258393
1665.36 0.09096457
1673.0400000000002 0.08163955
1676.9 0.09202045
1684.64 0.09657624
1696.3200000000002 0.0911731
1704.15 0.08808358
1715.96 0.08431324
1723.88 0.08450712
1735.83 0.09054843
1743.8400000000001 0.08889618
1755.93 0.09547211
1764.03 0.08767441
1776.26 0.09075749
1784.46 0.09287465
1796.8300000000002 0.09951289
1805.1200000000001 0.09928508
1813.46 0.09244444
1826.03 0.09481902
1834.45 0.0915982
1842.92 0.084702
1855.7 0.08568077
1864.26 0.08869449
1872.8700000000001 0.0961384
1885.8500000000001 0.08930609
1894.5500000000002 0.08627851
1903.3 0.09159754
1916.4900000000002 0.08889673
1925.3400000000001 0.08767361
1934.22 0.09013256
1943.1499999999999 0.09503485
1956.6200000000001 0.08972295
1965.6499999999999 0.09837492
1974.73 0.1013675
1983.8400000000001 0.09635378
1993.0 0.09416619
2006.81 0.09702809
2016.0800000000002 0.0943812
2025.3799999999999 0.09882591
2034.7299999999998 0.09459762
2044.1200000000001 0.09860389
2053.56 0.09481904
2063.04 0.09569356
2072.56 0.1025407
2077.34 0.09860377
2086.93 0.1023044
2096.56 0.09724963
2106.2400000000002 0.09837405
2115.96 0.09974236
2125.7200000000003 0.1013676
2135.54 0.0948189
2145.39 0.09792312
2155.3 0.1015958
2165.24 0.09860413
2175.24 0.09814515
2185.28 0.0974718
2195.37 0.1023049
2205.5 0.09974276
2215.68 0.09525711
2225.9100000000003 0.0928746
2236.1800000000003 0.0997422
2246.5 0.09569478
2256.87 0.09222896
2267.29 0.09438157
2272.52 0.09724941
2283.01 0.1002005
2293.54 0.09501419
2304.13 0.09586045
2314.77 0.09193706
2325.45 0.07384878
2336.18 0.0861394
2346.97 0.08318115
2352.38 0.09056245
2363.23 0.08333436
2374.14 0.08643117
2385.1 0.08007725
2396.11 0.08557729
2407.17 0.08245228
2412.72 0.08454921
2423.86 0.09035401
2435.04 0.08705607
2446.28 0.09218109
2457.58 0.09108977
2463.24 0.09065979
2474.6099999999997 0.08754924
2486.0299999999997 0.08955634
2497.51 0.08509789
2503.2700000000004 0.09459001
2514.8199999999997 0.08446603
2520.62 0.08621565
2526.4300000000003 0.08308374
2532.25 0.0844174
2543.94 0.08361209
2555.6800000000003 0.0899729
2567.4799999999996 0.08768779
2573.4 0.09307599
2585.2799999999997 0.09218727
2597.2099999999996 0.09109717
2603.2 0.087986
2615.21 0.08694515
2627.28 0.09121569
2633.34 0.09484009
2645.49 0.1032353
2657.7099999999996 0.1060823
2663.83 0.09628473
2676.13 0.1007844
2682.3 0.1014644
2694.68 0.09640919
2707.12 0.09952687
2713.36 0.09437479
2725.88 0.09390248
2732.1600000000003 0.09899263
2744.78 0.08618092
2757.4500000000003 0.08855556
2763.8 0.09249991
2776.56 0.0968188
2782.96 0.09096529
2795.7999999999997 0.07390441
2802.25 0.07917446
2815.18 0.09624992
2828.1800000000003 0.1016797
2834.7 0.09843016
2847.7799999999997 0.09548623
2854.35 0.09138187
2867.52 0.101548
2874.1299999999997 0.1024648
2887.4 0.1019505
2894.06 0.1021589
2907.4100000000003 0.1112001
2927.5699999999997 0.1071028
2947.86 0.1055615
2968.29 0.1077003
2988.8700000000003 0.108374
3009.5899999999997 0.1100607
3030.4500000000003 0.1104912
3051.45 0.1109224
3072.61 0.1118736
3086.79 0.1128526
3108.18 0.1135544
3129.73 0.1121792
3151.4199999999996 0.112874
3173.2700000000004 0.1138318
3187.92 0.1084083
3210.0099999999998 0.1126513
3232.27 0.1075053
3247.1800000000003 0.1154015
3269.69 0.1201928
3292.3599999999997 0.1195463
3307.55 0.1192139
3322.82 0.1194286
3330.48 0.1221788
3338.16 0.1166511
3345.8500000000004 0.1207207
3353.57 0.1155187
3361.2999999999997 0.1176369
3369.05 0.1167964
3376.81 0.1099848
3384.6 0.1130328
3392.3999999999996 0.1219283
3400.22 0.1273442
3408.06 0.1182689
3415.91 0.120158
3423.79 0.1272473
3431.68 0.126338
