id bayes.agn.fracAGN bayes.agn.fracAGN_err bayes.agn.luminosity
31 0.8730239954520576 0.1390845222354622 6.7325053814014654e+38
32 0.1832521247014907 0.2065146114985175 1.1314488772514482e+36
33 0.6868270735796084 0.1941718351689746 2.492816666311502e+37
34 0.0894473823763633 0.1104091536973032 6.382794878489828e+36
35 0.2273912598428492 0.2381093843644518 3.0368763409313467e+36
36 0.1486198214523804 0.163049302567468 3.379863661506495e+35
37 0.1760823919554463 0.1702918214613791 9.092926373643756e+36
38 0.0808055630503317 0.1193835266555395 1.2216914489828228e+36
39 0.2111755225179421 0.2225332478352108 3.081596328856338e+37
40 0.0038832599323421 0.0063227078171728 1.6250290806639568e+30
41 0.1870827305658353 0.2028731612065887 3.725538472669648e+36
42 0.2439571347143036 0.2295149541797693 2.6095670011866198e+37
43 0.3312118740436547 0.2848679499971378 2.1047059450791495e+37
44 0.3917315988653217 0.1448508305143653 1.538440555541901e+37
45 0.743605701656833 0.2185073830532393 2.8558047447631168e+38
46 0.2358435412064038 0.0680136193744946 6.600711182885534e+36
47 0.2080324778030476 0.2152822263489138 3.9318877523996754e+35
48 0.1753496898852318 0.1385347276739481 9.094171717589024e+36
49 0.1832102456281786 0.186250332567326 3.6821772990697386e+37
50 0.836492606455844 0.1075596089489656 1.731186903287419e+38
51 0.7904263206337591 0.220188427691249 1.1329372079653833e+37
52 0.1884696863296802 0.1984346900033858 7.431520695465811e+37
53 0.4493052606579003 0.2625916568111588 3.371201696003336e+36
54 0.2670992622290631 0.2471924004857951 4.901021170301607e+35
55 0.6443707548403171 0.2545766851242867 4.688196890752111e+37
56 0.6747608802578638 0.0625555814083957 9.546932923711786e+35
57 0.6185605245636123 0.2814357611363288 1.2702769625028022e+36
58 0.3755402348554653 0.2718526371917461 7.305861035739098e+35
59 0.2304122957745049 0.2245737071922431 2.5322909176374776e+35
60 0.2218628316202663 0.2066689802639253 6.396539760161121e+36
61 0.7820684939774879 0.172218410741076 2.6042841728647706e+38
62 0.0801427824729799 0.1119638563165132 2.356821066886203e+35
63 0.3292001429456415 0.2767121965270675 2.509923573517228e+37
64 0.21325870808285 0.2125364242087351 2.5175631048640883e+35
65 0.9015304906854668 0.0628885909057632 3.8415276097584434e+38
66 0.1891399424726582 0.1674596727431221 6.0512112496576254e+35
67 0.1800222815527906 0.1722314532492842 2.3271696957786743e+37
68 0.3055320923080665 0.235019566713845 3.831557726324657e+35
69 0.2251754048787509 0.2104130240428976 1.4803696511852544e+37
70 0.754293732715861 0.091088741015721 5.1840350449919454e+36
71 0.1221970535813264 0.1377449576730951 1.4998916700580029e+37
72 0.0039182574524872 0.0049822398776146 3.546352277054634e+35
73 0.0696506752004534 0.1091267549832682 6.701955939670952e+35
74 0.0078739029467417 0.0171053662378624 4.931086122624726e+36
75 0.4906013860001388 0.2614985745811272 3.554720399478939e+37
76 0.3220716721818302 0.1992739463969157 6.205475141626311e+36
77 0.3057182240090922 0.2546575181295842 1.1748913613291096e+37
78 0.1479306545059986 0.1616432853736495 1.1840217557159024e+37
79 0.16063063197812 0.1886513183330287 2.8153519050228098e+37
80 0.366884597875764 0.254259955608229 1.630662683127416e+36
81 0.3520597674844672 0.2728558623792684 6.546976457153472e+36
82 0.2368300077076545 0.2315752692368336 4.015718563133648e+35
83 0.0283358928333156 0.0550844349164965 1.034768364374956e+35
84 0.2603530638211964 0.2100326422827892 2.7420583113118063e+35
85 0.308829275575866 0.2631799767549084 6.404930586116946e+36
86 0.5563373960752825 0.2680666427371588 1.8549416548130408e+37
87 0.3161931607936271 0.2786368588396167 7.192807963297739e+36
88 0.4144581149735096 0.2290379561557726 3.272661382457558e+37
89 0.3892499922756 0.2885474561387878 7.75662761679736e+35
90 0.1596859758723773 0.178969207740911 1.701706921530346e+37
91 0.4768654037887559 0.2759937868617128 8.677940335116604e+36
92 0.5757606338423686 0.3234681986582504 3.805893246046449e+37
93 0.3008857662611479 0.2721311015986171 8.989697750595065e+35
94 0.4090255921656052 0.3098737533286307 3.4141922235981533e+36
95 0.200916253708634 0.1115493025018771 4.110153003131439e+36
96 0.0636217286757465 0.097954037806212 4.601299647217848e+32
97 0.3596679368361846 0.2928778123601275 2.8414360470579816e+36
98 0.194074562132095 0.1828732920663684 2.5381313560749943e+37
99 0.9871144279611616 0.0416371659908324 8.827315437972523e+37
100 0.3309245061845585 0.2760805734478724 1.4215273386483815e+36
101 0.1922755883673553 0.2233286799032382 7.461164310505288e+37
102 0.3996687447331319 0.2812583358399671 6.394277142466427e+35
103 0.0114314056846088 0.0268919957442253 2.648341041476568e+30
104 0.3252474118933364 0.3233476461702547 1.5510787101161622e+37
105 0.2869490786414232 0.2508246355474314 1.5257943111325045e+37
106 0.2245586921303942 0.2192384185249496 2.4287305900726232e+35
107 0.2700009220773562 0.2653370366652282 6.57311523820119e+36
108 0.382045131592557 0.2588487181810914 5.027668250557619e+37
109 0.9899243221132183 0.0031108941881685 1.0198547436208373e+38
110 0.3952518352185888 0.29764907721002 4.545067024462788e+36
111 0.6324760247177809 0.2759575083013759 1.5534625412539956e+37
112 0.2177034755144807 0.2378735159191074 3.023318768824413e+37
113 0.0973646722139836 0.1107031750391711 3.930106130129223e+35
114 0.3306980144819949 0.2756663459413662 1.9175478312161963e+37
115 0.3512101383881033 0.2715118985608496 2.510843061418313e+36
116 0.8397727741699794 0.129058879641242 9.109702264484829e+37
117 0.3359465957843874 0.2499002345634979 2.819915435743377e+37
118 0.5040084360199013 0.3129207830970634 3.713048378969726e+38
119 0.5112429809977028 0.3002671553329796 9.245983776215384e+36
120 0.2423425344937934 0.158050502668754 2.231939730346256e+37
121 0.1186958712000636 0.1585284506962832 5.3006712699635815e+35
122 0.0549648245875356 0.0841165492912923 1.0284384623787378e+35
123 0.2508525481678514 0.2412771569238622 6.763612314920328e+35
124 0.2814549136365833 0.1998813268742371 3.811486092974175e+35
125 0.3637100503166708 0.3219419285073571 2.077619802001325e+35
126 0.3471049807940878 0.2855019961944516 2.3468497859303927e+38
127 0.0302944981476845 0.0550990419700291 4.046679708099983e+33
128 0.4107927682766139 0.3143781391353409 5.708051988985679e+37
129 0.7432314190517396 0.2041277820011472 1.9729164371040635e+37
130 0.2028265941079865 0.1979972974119504 4.2852363513514175e+35
131 0.4083520904421105 0.3125028405945662 4.397018414423913e+35
132 0.3065965321726092 0.3079075209590992 6.067389538384666e+35
133 0.3989278938942115 0.2907486372401738 2.6856075747415387e+37
134 0.4051861603121661 0.2999753980354352 5.534017414091258e+36
135 0.4098780164316714 0.2601035861326061 1.714601799903134e+37
136 0.4912023274421029 0.3170861052894054 3.543767416530745e+37
137 8.564086685344952e-05 0.0009214522833327 5.679914641299055e+33
138 0.3619197341718821 0.3009831914386714 6.403909575819471e+36
140 0.4472578214018246 0.2171728668736981 3.225970984847891e+37
141 0.0895501548755357 0.0630688074789191 6.5825047975612695e+34
142 0.2026668427171522 0.2029153034121879 1.6504058695672574e+37
143 0.4179970270943032 0.2984211965569147 9.419332061035584e+36
144 0.0799129868177494 0.0942395612367134 2.741928005155792e+35
145 0.4014368225352009 0.323668219079643 3.7126057328137687e+36
146 0.2152055221608299 0.2310038480749987 3.4852430853588097e+37
147 0.4108547966390509 0.2810632972922589 8.434073357822756e+36
148 0.4401625998384608 0.2694286364674179 7.523099776699977e+36
149 0.0014084921538348 0.0037182776507363 5.690271758910769e+35
150 0.5238482871681825 0.3130674425341157 5.6241039622798895e+37
151 0.2956805157821367 0.2278324504103262 4.24218148873649e+37
152 0.2291150751313186 0.2318086600682526 1.2636600539389354e+36
153 0.4137168211949621 0.3084840973232981 7.391266439689145e+36
154 0.1817284687372412 0.1373396604929282 5.174545983845975e+35
155 0.2304375686198997 0.2318010928621747 1.288670983023412e+37
156 0.2532277587069464 0.2285076211868984 5.012119437731692e+36
157 0.4103438786140558 0.3153376591738352 1.0186910148122593e+38
158 0.3852043436744931 0.283041679387111 3.121982172687258e+37
159 0.4048303786762572 0.3124039774103712 7.366729999032289e+36
160 0.2631745426755977 0.0817029474307828 1.9687297114414197e+37
161 0.5942094866761725 0.2944208359752511 1.5520785415161232e+37
162 0.1653347834796395 0.1716463636380156 2.921466787009887e+37
163 0.127799935220062 0.2120988657352269 3.870653397670298e+34
164 0.290084121580841 0.2447708352639195 2.7339111208380445e+36
165 0.0363807341300596 0.0857889463800792 3.9526315135312806e+36
166 0.2273603056208989 0.2249256727051422 6.240711888550897e+36
167 0.9284532575296076 0.1996822566106214 1.3737093412220078e+38
168 0.6421478936565906 0.3081608145334807 1.7330652571783632e+37
169 0.2720733899311311 0.2352000793520166 2.3414447281952075e+37
170 0.3752429381588846 0.2362519035085813 4.474083189635774e+37
171 0.4735895233492081 0.2889345781902431 5.005430340464707e+37
172 0.3606273814439781 0.279518017351642 1.2130505099404796e+37
173 0.2939560703583272 0.2628631000235468 1.3032892206002766e+36
174 0.4489291748676193 0.2809379010885907 1.3121893210246328e+37
175 0.2441843779182525 0.2160603701423585 6.647517985057719e+36
176 0.0837349823641956 0.1007730984454533 1.395015857643316e+36
177 0.8320794680211715 0.0785000306480653 1.510361579804856e+37
178 0.7136974547676311 0.2589135337311492 2.381998469346588e+37
179 0.4799402858597996 0.297503318287393 2.041722247381421e+37
180 0.3854444544715751 0.2793658557525867 4.499005834099461e+36
181 0.3396955016370024 0.2380496215668291 5.697224545053339e+37
182 0.0789839420610272 0.0954406240035779 6.509424829655583e+36
183 0.3020613883014124 0.2145083110089327 4.984026203584191e+37
184 0.343527872026641 0.2689161406580382 1.2688495067674369e+38
185 0.4261785952032057 0.3209817585619178 9.718220914328072e+36
186 0.6989056265029665 0.3168787958522492 4.0257907836658524e+38
187 0.0955852944757364 0.1250593465656787 1.5188507319694995e+35
188 0.1387396347999034 0.0841663356417887 2.622015087486177e+35
189 0.160906176723022 0.1792075604909784 1.0482858098620276e+35
190 0.0003321442125307 0.0017919604759563 1.789513196056707e+34
191 0.3407444119294957 0.2165717189812205 2.4635122173575448e+36
192 0.2455617196328971 0.1971853536738107 2.9145822340751333e+37
193 0.1868031969774197 0.2033456997275691 7.007860360320529e+36
194 0.2258052510907476 0.23498575013359 7.721568675614791e+36
195 0.4085685586032012 0.3149829859449068 5.901497416655179e+36
196 0.2813197353335684 0.1803174746102129 3.473164178730993e+36
197 0.5028024275580312 0.285343463393084 6.868942507334603e+36
198 0.1958396537647285 0.2029213149067538 1.0435340456212956e+37
199 0.2919480857374589 0.255001301646193 2.871920747238719e+37
200 0.134149765735162 0.1456196004863947 7.009434791073211e+36
201 0.2084572197587 0.2440745683465887 1.4261495896336026e+37
202 0.40196113826344 0.3035178568046449 1.045260080590084e+37
203 0.8240005678107707 0.1792241618591609 5.032871345631537e+37
204 0.1973563075460265 0.1848043315765535 5.101213394168549e+36
205 0.5124376376564014 0.280895342364357 2.110656925286053e+38
206 0.1416271475291888 0.1585660959252301 2.2418604526429597e+37
207 0.2574746258651247 0.2258133144473788 1.997781495847077e+36
208 0.5561105139588846 0.3012583380889992 2.3712827739978275e+37
209 0.420642295526202 0.3194783714267447 1.4135992946234258e+37
210 0.4857166161514026 0.2946650338179246 1.0471957696191216e+37
211 0.3488943085942106 0.2899776243566697 8.636594377094699e+36
212 0.4396394147235997 0.230064118604655 4.8158350605305e+37
213 0.1693589069535562 0.1805482936747183 2.221659049801778e+36
214 0.1473040060100579 0.1450523331842034 1.0533109305300894e+35
215 0.3709209382435773 0.2494789465706109 2.325006903258617e+37
216 0.6448054025095984 0.2904240961203597 9.86176911068927e+37
217 2.4945213438408965e-05 0.0004988284982943 3.7920547109331054e+33
218 0.1260672020600967 0.0654093850456295 4.6511483238170527e+36
219 0.1082375729162867 0.1386505800791081 4.194389593969229e+36
220 0.1555687853516733 0.1263408023213186 8.079175718521633e+35
221 0.2473356650953093 0.2169787639449618 1.608288173471678e+37
222 0.4703080956602073 0.2602114721401327 1.3381649935814905e+37
223 0.5785889590469092 0.2854554789583771 7.377902462889209e+36
224 0.2221711498157986 0.2284083162826571 2.790094739127932e+35
225 0.4041275139452811 0.2897912956893801 2.723316801423167e+37
226 0.4671731010772734 0.3123821690392013 5.006451098620233e+38
227 0.2159577848314968 0.1648686953701018 1.3434005713408364e+37
228 0.0925889942244746 0.1209520345905599 3.655089217098479e+35
229 0.1161068229348908 0.14149160456688 6.987803622800019e+35
230 0.5784452943480518 0.2434183023131413 8.3061261908577935e+37
231 0.3985290264197368 0.2718503330304664 1.2076776752960826e+37
232 0.3889524486832267 0.274606903057785 2.769060816895565e+36
233 0.4352138094612854 0.1951277745682171 7.499281866260081e+37
234 0.5229126862104861 0.1462933529135346 2.15700395164579e+38
235 0.2354281977570483 0.2178945975798867 4.522614386886609e+36
236 0.6900578537406696 0.2303526264013823 9.40466937708364e+36
237 0.5946186433181262 0.1934669720970758 3.957957838739077e+37
238 0.4625161592837182 0.2488703611345827 2.2170259564811926e+37
239 0.1809214407918838 0.1492878616285086 8.474761773077009e+37
240 0.7238201324601435 0.254362498437423 1.164548144853312e+36
241 0.5063932063981996 0.3237316365838752 2.6243298042312852e+36
242 0.5975475856773006 0.2996020381146694 2.0243884861822048e+37
243 0.3733330667837378 0.3455743066575806 2.880758970408404e+37
244 0.1567982600986512 0.1417644169512226 5.521900397739328e+35
245 0.732011546891885 0.1883245917979419 9.70147947070885e+37
246 0.7767540912783093 0.1176849471029437 1.0854634542816969e+38
247 0.2741708087808725 0.214086561405786 2.956894753366979e+37
248 0.346344517121702 0.282410840785905 2.554128627764353e+37
249 0.2940170144711174 0.2633591896948285 5.414252307710837e+36
250 0.4978063851305823 0.2736010866491008 8.87061887762584e+34
251 0.3045818540746506 0.263540973086324 1.1871601263762395e+37
252 0.3862105443026434 0.2472448166225661 1.0131604525172716e+37
253 0.4355728775458916 0.2885059497154503 5.545488180473475e+36
254 0.5667380564497742 0.3193584182553926 2.4716899511086966e+37
255 0.7651862881883585 0.245532966552052 1.2402652730123686e+37
256 0.560671321138624 0.2982049136097474 2.7475971300053776e+37
257 0.1080792750098775 0.1225244784222617 1.336691074795455e+35
258 0.1913855159142716 0.1826832054763934 1.7400606299585298e+37
259 0.6570077774119938 0.1889682238587081 4.193438938496087e+37
260 0.1124018748566271 0.134974871653612 1.561286683683929e+35
261 0.4378608548371364 0.2988839575468461 1.416096891106484e+37
262 0.4129918439638475 0.303754685479813 5.127792352159094e+36
263 0.1624961019316307 0.1801498419744843 1.494965880682586e+35
264 0.3151596866304786 0.2634167750749271 9.849361610617464e+36
265 0.0716910185272556 0.1108822107551385 3.861471684664264e+35
266 0.4279042154820339 0.3096754369830078 2.8383927918827274e+36
267 0.2916290605074979 0.2668154403686133 9.87846078324173e+35
268 4.2146157461511406e-05 0.0006478312095186 2.141169285445837e+33
269 0.1201306770422281 0.1380088775463392 1.808075315447881e+35
270 0.197561606839077 0.2000658550804991 4.1117662063629226e+35
271 0.516520458703508 0.3072099975229647 9.196526367940212e+36
272 0.1793160943623829 0.1865769513061543 2.560785570230317e+35
273 0.3904768720700891 0.2871328248533808 1.197043185005098e+36
274 0.5768291916986632 0.0873210863967253 3.360710201289024e+37
275 0.522483987109227 0.3209767971191986 2.751714928643232e+37
276 0.3243253516458825 0.2684505132021887 6.187910629337823e+35
277 0.3755862782459195 0.2837777123884352 9.91652968504018e+36
278 3.943419207133758e-06 0.0001985412841609 8.016165590058807e+31
279 0.504134808477661 0.2435977879281855 3.62871035245496e+37
280 0.474057225579527 0.231254888096023 1.335534624449683e+37
281 0.1113645617840517 0.0683783580061068 1.729654673189544e+36
282 0.2878297751054935 0.3009691916941645 4.120628328290884e+37
283 0.3548850742865196 0.3364962670751416 1.5421747809817252e+37
284 0.5094322877760028 0.3193177212318643 1.4139216642780922e+37
285 0.8005682103827062 0.2130514777678379 6.596165929682421e+37
286 0.4337173727859582 0.3392908969188901 5.26931188282955e+36
287 0.1539275641492355 0.167158382414026 1.0323725373521504e+37
288 0.5417001324680218 0.2593487774691765 1.8061549218736387e+36
289 0.3514708722947391 0.2827752509100975 7.814733515932026e+36
290 0.1936324325507059 0.207621451483491 7.116423683805596e+36
291 0.0189076729815914 0.0544462210179288 6.251085046734009e+36
292 0.7467537578164377 0.0854577404592636 5.31804311790794e+36
293 0.3679445424097633 0.2900529516165675 6.148769660372813e+36
294 0.3414906338767898 0.2959872219439016 8.686832779351811e+36
295 0.3937737851690936 0.3008709172311254 3.6114575963202696e+37
296 0.0562289846283295 0.0812119876635917 6.284733489074158e+35
297 0.2763345447556721 0.1114454229214938 9.113703563513228e+36
298 0.2363427959180133 0.2155612671105839 6.080304568092207e+36
299 0.6007654072930426 0.3127703292017566 3.87488144279057e+35
300 0.3908745138167587 0.3142630727984341 6.914043980477161e+36
301 0.2808656558256148 0.2375481760000362 6.11703378629362e+36
302 0.100664234114985 0.1261300366617097 5.348333115503864e+35
303 0.5148598029661531 0.27650152450477 1.7034314041778602e+37
304 0.3135690939505786 0.260381147827911 1.9883503961877736e+37
305 0.0636632899398388 0.091668795968458 9.828210081556286e+34
306 0.5376863582429321 0.1412434859742732 8.776648057627507e+35
307 0.2850140903364095 0.2629796662445367 1.367937606740601e+37
308 0.0953725740175888 0.1273560717621332 1.1605162011576588e+35
309 0.070141398920993 0.0886917400282025 8.06188529372649e+33
310 0.0946508953129582 0.1175161325188052 4.187746946465376e+37
311 0.4839367805302243 0.1862808839474497 7.200847976343179e+37
312 0.8953155382486152 0.059232916733131 2.3042604754351783e+38
313 0.3469974259083561 0.282012549842475 7.866540563467019e+35
314 0.3156652754569113 0.2613590429656457 4.896569027280151e+36
315 0.4247627252280555 0.2959730940694446 6.912340650571248e+36
316 0.5437697055740901 0.3173818110666435 2.253284055145915e+37
317 0.4475811557283932 0.2555998132464844 6.735153586057821e+37
318 0.2263954970022032 0.1920677487362628 2.474738475384593e+37
319 0.039250554959554 0.069540284637862 1.0556373310491753e+33
320 0.2195862877607033 0.0975725707822901 7.027810082784149e+34
321 0.1909229251322587 0.1723491701244525 7.983622008354177e+36
322 0.3694100812440552 0.2623632463214271 7.218907009248132e+36
323 0.1572760231374911 0.156605948163741 9.4193310795391e+36
324 0.4192490963942892 0.3074499491278065 1.5191336720654168e+37
325 0.3201577346703143 0.2707792955348627 7.789899769480601e+37
326 0.3728733836637091 0.2797203658108914 4.518313102456317e+36
327 0.2367184200892413 0.2221572498944336 1.3676415466306533e+35
328 0.0030124303444781 0.0048768088968919 4.336925522670064e+30
329 0.1185460348707835 0.1484443272606847 1.494083060643226e+36
330 0.1243031272610613 0.1543982924807842 1.4359880125389668e+37
331 0.4859206914723741 0.2165767889801883 1.2444508695767598e+37
332 0.3073699819550618 0.2674468627007627 4.331125817652342e+37
333 0.2348375964620112 0.1437321578308914 3.595721870009323e+36
334 0.1421874856387137 0.1715201182611769 4.3558465110354666e+36
335 0.4323918390382041 0.3040668151050751 3.6599416043088903e+37
336 0.3383877639819425 0.2764259889276049 1.1916422405088736e+36
337 0.4721770948167599 0.262108648377871 5.452468884341143e+37
338 0.3821220868410022 0.3083048355901019 7.70690182198299e+37
339 0.2116450210887234 0.216573698774445 3.6856824078718064e+34
340 0.2834858739389422 0.2495117306784279 1.268138537342992e+36
341 0.6438777976259398 0.2103143211753648 1.1096377440287263e+38
342 0.191154696627771 0.1966124093216817 8.84978071915323e+35
343 0.8009227048061843 0.1788939964150062 1.2812002563319617e+37
344 0.1683253302471813 0.1942871757463312 9.140899345121772e+34
345 0.4004532000729803 0.2969187280483753 2.6252095658579235e+37
346 0.3462417201010491 0.2809013180601385 1.277821820464769e+37
347 0.3655166601823285 0.2719585583923291 2.15181664247402e+37
348 0.2212568311239217 0.2057607360948338 8.336740318097634e+36
349 0.1460581949394574 0.1566920217696336 7.944242370245169e+34
350 0.0367040071083945 0.0594758410967867 3.287609161963746e+37
351 0.2245192541722022 0.1925698405161141 1.447413802148089e+36
352 0.0243216960220081 0.0531110679387183 1.5619585878154892e+35
353 0.3960931291524331 0.2608992794566087 2.99426916515211e+36
354 0.3151464810785134 0.2699673308311452 5.556741387711064e+36
355 2.2712973801233426e-05 0.0004760397660274 8.940466025566528e+32
356 0.4273805586592625 0.0730928151869251 3.220377774993244e+37
357 0.2288973755319631 0.2053399027779371 7.085363612367922e+36
358 0.1756502708356519 0.1919745708693903 1.1692482016090711e+35
359 0.4902145145759429 0.2695758387879057 1.3309520393253794e+37
360 0.4177372780343225 0.3053993320422923 2.271761392816201e+36
361 0.1680748048608596 0.1943120314890808 1.6210540864618875e+35
362 0.0048039341722372 0.0090240236318883 9.374574119827824e+32
363 0.0625415109381458 0.0892844985452525 2.252481219174989e+34
364 0.1084823319494023 0.1341402986550224 6.67157064605299e+36
365 0.5008676108626703 0.2458612149288972 1.6017337968498446e+37
366 0.2662245263128993 0.2389315872208259 3.0373424729840637e+35
367 0.4122807530055504 0.2983753971190094 1.60337287980297e+36
368 0.1813007775729127 0.2197427944427476 8.958656254100698e+36
369 0.2263760444487222 0.2035439865218149 1.3595449647101718e+37
370 0.0195853972141081 0.0420844490040345 2.683156901450903e+30
371 0.5894552321497512 0.3012484087011987 4.252878143352765e+37
372 0.2377511756770436 0.2035817727193896 3.326581216776842e+37
373 0.2036449868522561 0.1725913831039128 8.737525101608423e+35
374 0.0865167225345006 0.11323985640848 1.140359370596536e+35
375 0.3077770502929328 0.2641427747258943 4.311673213493984e+36
376 0.4019301421528988 0.3056367330335099 6.718146451373538e+36
377 0.5337563824842037 0.3128249931833566 1.3758507996549018e+37
378 0.1883681153138836 0.1839192608517401 6.150355369693404e+33
379 0.0796835729825393 0.111514037998228 9.17721564433808e+36
380 0.4188994776783933 0.3062310375223108 7.41566248414485e+38
381 0.4139824550372498 0.2359591547265195 6.53578497293483e+36
382 0.2452656233299804 0.2341711804692242 4.289916743011603e+35
383 0.5015358559725903 0.2996589647044332 1.833637841588636e+37
384 0.5174463453481993 0.3007894625774394 2.4327705510125263e+37
385 0.2537805729649187 0.2403561054853804 2.5727635313024217e+37
386 0.3113688065020169 0.2193334274789912 6.122124502856933e+36
387 0.4237245340860946 0.2476514014253367 2.1275416085415235e+37
388 0.1102101036580917 0.116861477152473 2.615925300641077e+37
389 0.2723275585622574 0.2388634677184612 7.141853839075492e+35
390 0.0421548578070282 0.0690646465980641 7.669976745432721e+36
391 0.2537879990269444 0.2029815429776104 6.615285877580755e+37
392 0.3035942036962307 0.293307907547973 3.518083792138704e+35
393 0.4049097577051134 0.271433475902592 3.922372622772955e+35
394 0.272947148072017 0.2549376504720432 5.7540415941407054e+35
395 0.4542349891815234 0.2762611737898037 7.995824580469621e+36
396 0.5476578278927742 0.2619185475666699 9.434542943306486e+36
397 0.6164791343389924 0.3063232266741807 9.113175423378782e+37
398 0.8278592394678871 0.1769839966551186 4.934229066403215e+38
399 0.1944203302311767 0.1996966295130808 1.9581885890179253e+35
400 0.3454970151002447 0.2965403302620867 2.5232887192504454e+37
401 0.0055712329412649 0.0130051289207722 4.360319959047921e+34
402 0.161008716828231 0.1685567750888357 4.571692132353512e+35
403 0.0851318663782876 0.1223057952448538 7.000524765111984e+33
404 0.3132060986137553 0.2587188419111706 1.6408178754475529e+37
405 0.5467247859291694 0.3081380877656591 7.945092286876766e+36
406 0.2499293328914431 0.214639457043199 3.5563918236471625e+37
407 0.4845730409489765 0.2065568047794367 8.265623939349941e+36
408 0.3792455403757566 0.2959081298961966 7.135984700478838e+36
409 0.2089070288773965 0.2128859163660169 5.664874050310863e+35
410 0.5122488455545346 0.3046814877970385 6.245713281337276e+37
411 0.1493671014506272 0.0984097637926788 3.6653883156028736e+37
412 0.4731924291929476 0.0701227832503653 9.355111873530988e+36
413 0.0998898669008507 0.1284260738320728 4.668321837826123e+35
414 0.3414934374853775 0.2263944652441298 7.6917674100786865e+37
415 0.6332329765025969 0.2780947091236522 8.189005790091554e+37
416 0.2538117720980158 0.2200769996050155 5.698376795395557e+36
417 0.3048373460821686 0.2897873438857768 1.417604634197983e+37
418 0.2216743715397454 0.2126586288916896 3.815898433314997e+37
419 0.8457506041273296 0.0662159801940358 6.4333536282607285e+38
420 0.1932283106100431 0.200857774146494 4.2901721055437325e+35
421 0.3939292554762454 0.2993880331179899 2.4765870430853888e+38
422 0.230205965952856 0.2218348305785963 3.7340533058490087e+37
423 0.3935101068105298 0.2398713077649269 7.108185441014687e+36
424 0.2114196179688875 0.1908412493706933 1.2826182337643945e+37
425 0.1885519588480898 0.1957329051211584 1.5208925364998514e+35
426 0.107133199384327 0.1143479530957485 1.3167763583327352e+37
427 0.422447789696825 0.2787986930958007 2.6245540698739467e+37
428 0.3197255354132689 0.2594256996879893 7.116425504004229e+36
429 0.2975540851178739 0.2640353214425453 5.565782567185906e+36
430 0.6419128095868422 0.2901894160478633 2.445260897042535e+37
431 0.1194502854014113 0.1421529200251172 7.133975502020095e+34
432 0.2347732484457851 0.2293645684627658 1.4268818433405438e+35
433 0.599686357006088 0.3075866730271556 7.823809792181682e+36
434 0.0904268646068422 0.1188734734427372 5.981578760306427e+35
435 0.2773106989292067 0.2528903724115123 2.958444645779037e+36
436 0.4456546384695715 0.3140366910960433 4.843101623870104e+36
437 0.7227953826781114 0.2332088442310626 9.982898668981314e+36
438 0.4575184059015166 0.3049578702838773 1.0727585403284887e+37
439 0.0156479071050537 0.0363037247464554 3.1004924884187367e+34
440 0.2576679093424572 0.2664643103791174 9.06032019697642e+36
441 0.384761123760735 0.2541093400738509 3.2387898218425285e+37
442 0.474562095962483 0.2690517770335087 4.8939201874375926e+36
443 0.4087636214487526 0.3079767793472129 9.397930228531045e+36
444 0.011390799472033 0.0299432865904854 6.084136361701353e+34
445 0.2380794731770164 0.2137922447690742 2.314421516186235e+37
446 0.481552418739341 0.2657696011508096 3.604365410425056e+37
447 0.1957628142882143 0.0754258224451753 1.7114155927081888e+37
